,Index,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
10652,12090,dd7069e3-d0ad-4599-b159-032267fd5008,adore,2020-07-03 13:48:05,positive,72,photo,public speaking
10653,12091,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-04-30 12:43:11,positive,75,photo,public speaking
10654,12092,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,2021-03-10 15:37:36,neutral,20,photo,public speaking
10655,12093,dd7069e3-d0ad-4599-b159-032267fd5008,heart,2021-04-30 17:14:43,positive,60,photo,public speaking
10656,12094,dd7069e3-d0ad-4599-b159-032267fd5008,intrigued,2020-08-01 18:16:09,positive,45,photo,public speaking
10657,12095,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-03-10 15:08:52,positive,75,photo,public speaking
10658,12096,dd7069e3-d0ad-4599-b159-032267fd5008,intrigued,2020-12-24 4:47:45,positive,45,photo,public speaking
10659,12098,dd7069e3-d0ad-4599-b159-032267fd5008,intrigued,2020-09-16 11:07:01,positive,45,photo,public speaking
10660,12099,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-04-28 14:03:13,positive,75,photo,public speaking
10661,12100,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,2021-01-14 23:22:18,neutral,20,photo,public speaking
10662,12101,dd7069e3-d0ad-4599-b159-032267fd5008,dislike,2020-09-24 23:43:14,negative,10,photo,public speaking
10663,12102,dd7069e3-d0ad-4599-b159-032267fd5008,hate,2021-06-06 9:32:57,negative,5,photo,public speaking
10664,12103,dd7069e3-d0ad-4599-b159-032267fd5008,worried,2020-09-07 10:27:58,negative,12,photo,public speaking
10665,12104,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,2020-12-29 5:12:26,neutral,20,photo,public speaking
10666,12105,dd7069e3-d0ad-4599-b159-032267fd5008,worried,2020-09-23 13:33:27,negative,12,photo,public speaking
10667,12106,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,2021-02-03 10:14:16,neutral,20,photo,public speaking
10668,12108,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-03-15 21:30:26,positive,75,photo,public speaking
10669,12109,dd7069e3-d0ad-4599-b159-032267fd5008,heart,2021-05-31 1:51:19,positive,60,photo,public speaking
10670,12110,dd7069e3-d0ad-4599-b159-032267fd5008,worried,2020-07-05 4:14:34,negative,12,photo,public speaking
10671,12111,dd7069e3-d0ad-4599-b159-032267fd5008,worried,2020-11-30 23:54:38,negative,12,photo,public speaking
10672,12112,dd7069e3-d0ad-4599-b159-032267fd5008,dislike,2021-05-01 12:30:44,negative,10,photo,public speaking
10673,12114,732e236f-f063-42b6-b5c1-24938385a126,adore,2020-10-08 4:10:26,positive,72,,
10674,12115,732e236f-f063-42b6-b5c1-24938385a126,hate,2020-07-22 21:28:22,negative,5,,
10675,12116,732e236f-f063-42b6-b5c1-24938385a126,want,2021-01-01 13:42:22,positive,70,,
10676,12117,732e236f-f063-42b6-b5c1-24938385a126,cherish,2021-01-14 19:47:28,positive,70,,
10677,12118,732e236f-f063-42b6-b5c1-24938385a126,indifferent,2020-07-31 15:35:22,neutral,20,,
10678,12119,732e236f-f063-42b6-b5c1-24938385a126,worried,2021-03-04 19:06:16,negative,12,,
10679,12120,732e236f-f063-42b6-b5c1-24938385a126,peeking,2021-06-14 3:39:57,neutral,35,,
10680,12121,732e236f-f063-42b6-b5c1-24938385a126,heart,2021-01-02 9:05:34,positive,60,,
10681,12122,732e236f-f063-42b6-b5c1-24938385a126,adore,2021-03-25 22:26:35,positive,72,,
10682,12125,aeff2a7a-2cc8-407a-8557-fa4e96b2425a,scared,2020-09-12 13:28:17,negative,15,photo,tennis
10683,12127,6fd589e8-53ab-4345-896a-f428a92fcbe6,intrigued,2020-10-18 16:06:40,positive,45,video,education
10684,12128,6fd589e8-53ab-4345-896a-f428a92fcbe6,love,2021-04-17 11:05:23,positive,65,video,education
10685,12129,6fd589e8-53ab-4345-896a-f428a92fcbe6,heart,2020-12-14 23:47:52,positive,60,video,education
10686,12130,6fd589e8-53ab-4345-896a-f428a92fcbe6,like,2020-08-02 4:06:55,positive,50,video,education
10687,12131,6fd589e8-53ab-4345-896a-f428a92fcbe6,dislike,2021-02-20 2:08:30,negative,10,video,education
10688,12132,6fd589e8-53ab-4345-896a-f428a92fcbe6,indifferent,2020-07-12 7:40:44,neutral,20,video,education
10689,12133,6fd589e8-53ab-4345-896a-f428a92fcbe6,interested,2020-08-04 13:43:55,positive,30,video,education
10690,12134,6fd589e8-53ab-4345-896a-f428a92fcbe6,peeking,2020-11-07 3:32:02,neutral,35,video,education
10691,12135,6fd589e8-53ab-4345-896a-f428a92fcbe6,love,2021-06-16 22:52:32,positive,65,video,education
10692,12137,6fd589e8-53ab-4345-896a-f428a92fcbe6,heart,2020-07-06 17:29:44,positive,60,video,education
10693,12138,6fd589e8-53ab-4345-896a-f428a92fcbe6,disgust,2020-08-22 16:36:26,negative,0,video,education
10694,12139,6fd589e8-53ab-4345-896a-f428a92fcbe6,interested,2020-08-30 21:23:05,positive,30,video,education
10695,12140,6fd589e8-53ab-4345-896a-f428a92fcbe6,hate,2021-02-02 20:28:10,negative,5,video,education
10696,12141,6fd589e8-53ab-4345-896a-f428a92fcbe6,interested,2021-06-16 10:18:36,positive,30,video,education
10697,12142,6fd589e8-53ab-4345-896a-f428a92fcbe6,interested,2020-10-31 15:21:42,positive,30,video,education
10698,12143,6fd589e8-53ab-4345-896a-f428a92fcbe6,hate,2020-12-30 22:42:59,negative,5,video,education
10699,12144,6fd589e8-53ab-4345-896a-f428a92fcbe6,interested,2021-01-31 17:50:55,positive,30,video,education
10700,12145,6fd589e8-53ab-4345-896a-f428a92fcbe6,worried,2021-05-18 7:15:00,negative,12,video,education
10701,12147,6fd589e8-53ab-4345-896a-f428a92fcbe6,heart,2020-11-19 1:39:42,positive,60,video,education
10702,12148,6fd589e8-53ab-4345-896a-f428a92fcbe6,disgust,2020-09-04 15:31:03,negative,0,video,education
10703,12149,6fd589e8-53ab-4345-896a-f428a92fcbe6,cherish,2021-03-07 0:14:40,positive,70,video,education
10704,12151,1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,2021-02-17 8:41:13,positive,70,video,healthy eating
10705,12152,1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,2020-12-09 5:06:11,positive,50,video,healthy eating
10706,12153,1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,2020-12-07 13:31:12,positive,50,video,healthy eating
10707,12154,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-06-05 13:36:52,positive,75,video,healthy eating
10708,12155,1c77e474-0cc6-40ac-b48b-cbc511bffc77,peeking,2021-06-11 2:55:31,neutral,35,video,healthy eating
10709,12156,1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,2020-11-03 5:33:46,positive,50,video,healthy eating
10710,12157,1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,2021-04-30 12:31:05,positive,45,video,healthy eating
10711,12158,1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,2020-12-14 8:10:34,positive,50,video,healthy eating
10712,12159,1c77e474-0cc6-40ac-b48b-cbc511bffc77,interested,2020-09-12 11:52:53,positive,30,video,healthy eating
10713,12161,1c77e474-0cc6-40ac-b48b-cbc511bffc77,like,2020-07-16 17:28:24,positive,50,video,healthy eating
10714,12162,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2020-12-09 8:55:49,positive,75,video,healthy eating
10715,12163,1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,2021-06-01 23:02:17,positive,72,video,healthy eating
10716,12164,1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,2021-02-26 23:42:27,positive,45,video,healthy eating
10717,12165,1c77e474-0cc6-40ac-b48b-cbc511bffc77,dislike,2021-02-09 18:44:46,negative,10,video,healthy eating
10718,12166,1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,2021-04-22 0:14:59,positive,70,video,healthy eating
10719,12167,1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,2020-12-19 13:43:48,positive,70,video,healthy eating
10720,12168,1c77e474-0cc6-40ac-b48b-cbc511bffc77,scared,2021-03-25 10:53:32,negative,15,video,healthy eating
10721,12169,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-01-10 6:12:44,positive,75,video,healthy eating
10722,12171,1c77e474-0cc6-40ac-b48b-cbc511bffc77,dislike,2021-05-07 18:36:57,negative,10,video,healthy eating
10723,12172,1c77e474-0cc6-40ac-b48b-cbc511bffc77,interested,2020-09-04 21:33:38,positive,30,video,healthy eating
10724,12173,1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,2021-04-09 20:52:48,positive,70,video,healthy eating
10725,12174,1c77e474-0cc6-40ac-b48b-cbc511bffc77,peeking,2021-01-17 21:16:11,neutral,35,video,healthy eating
10726,12175,1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,2020-10-10 21:10:21,neutral,20,video,healthy eating
10727,12176,1c77e474-0cc6-40ac-b48b-cbc511bffc77,cherish,2020-08-27 5:05:46,positive,70,video,healthy eating
10728,12177,1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,2020-12-23 7:17:47,positive,45,video,healthy eating
10729,12178,1c77e474-0cc6-40ac-b48b-cbc511bffc77,want,2021-04-07 21:44:15,positive,70,video,healthy eating
10730,12179,1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,2021-03-07 0:08:39,positive,72,video,healthy eating
10731,12181,1c77e474-0cc6-40ac-b48b-cbc511bffc77,worried,2021-05-03 7:51:06,negative,12,video,healthy eating
10732,12182,1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,2021-01-19 22:02:01,neutral,20,video,healthy eating
10733,12183,1c77e474-0cc6-40ac-b48b-cbc511bffc77,love,2020-06-21 14:15:37,positive,65,video,healthy eating
10734,12184,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-05-04 13:57:31,positive,75,video,healthy eating
10735,12185,1c77e474-0cc6-40ac-b48b-cbc511bffc77,intrigued,2020-07-17 11:15:24,positive,45,video,healthy eating
10736,12187,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,2021-01-05 21:51:17,negative,5,GIF,education
10737,12188,bcd3702f-c27e-48ce-889b-63f765f498ef,peeking,2020-08-06 23:40:15,neutral,35,GIF,education
10738,12189,bcd3702f-c27e-48ce-889b-63f765f498ef,heart,2021-01-15 5:46:15,positive,60,GIF,education
10739,12190,bcd3702f-c27e-48ce-889b-63f765f498ef,dislike,2021-01-27 6:37:46,negative,10,GIF,education
10740,12191,bcd3702f-c27e-48ce-889b-63f765f498ef,super love,2020-10-12 7:06:14,positive,75,GIF,education
10741,12192,bcd3702f-c27e-48ce-889b-63f765f498ef,interested,2020-12-11 4:50:36,positive,30,GIF,education
10742,12193,bcd3702f-c27e-48ce-889b-63f765f498ef,interested,2020-08-25 19:21:08,positive,30,GIF,education
10743,12194,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,2020-12-03 11:56:15,neutral,20,GIF,education
10744,12195,bcd3702f-c27e-48ce-889b-63f765f498ef,love,2021-04-02 7:23:59,positive,65,GIF,education
10745,12197,bcd3702f-c27e-48ce-889b-63f765f498ef,intrigued,2020-07-19 3:59:26,positive,45,GIF,education
10746,12198,bcd3702f-c27e-48ce-889b-63f765f498ef,want,2020-11-08 8:15:41,positive,70,GIF,education
10747,12199,bcd3702f-c27e-48ce-889b-63f765f498ef,love,2021-04-29 23:26:53,positive,65,GIF,education
10748,12200,bcd3702f-c27e-48ce-889b-63f765f498ef,heart,2021-04-19 23:29:32,positive,60,GIF,education
10749,12201,bcd3702f-c27e-48ce-889b-63f765f498ef,scared,2021-03-01 18:40:38,negative,15,GIF,education
10750,12202,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,2020-12-23 3:15:42,negative,5,GIF,education
10751,12203,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,2021-01-15 8:26:33,neutral,20,GIF,education
10752,12204,bcd3702f-c27e-48ce-889b-63f765f498ef,heart,2020-07-11 14:42:00,positive,60,GIF,education
10753,12205,bcd3702f-c27e-48ce-889b-63f765f498ef,intrigued,2020-11-07 0:57:19,positive,45,GIF,education
10754,12207,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,2021-06-09 8:20:31,negative,5,GIF,education
10755,12208,bcd3702f-c27e-48ce-889b-63f765f498ef,peeking,2020-10-15 3:33:57,neutral,35,GIF,education
10756,12209,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,2021-05-23 0:45:14,negative,5,GIF,education
10757,12210,bcd3702f-c27e-48ce-889b-63f765f498ef,heart,2020-10-01 21:47:50,positive,60,GIF,education
10758,12211,bcd3702f-c27e-48ce-889b-63f765f498ef,peeking,2020-06-28 9:17:41,neutral,35,GIF,education
10759,12212,bcd3702f-c27e-48ce-889b-63f765f498ef,super love,2021-06-04 16:10:50,positive,75,GIF,education
10760,12213,bcd3702f-c27e-48ce-889b-63f765f498ef,heart,2020-10-31 15:38:43,positive,60,GIF,education
10761,12214,bcd3702f-c27e-48ce-889b-63f765f498ef,scared,2021-04-24 19:14:52,negative,15,GIF,education
10762,12215,bcd3702f-c27e-48ce-889b-63f765f498ef,intrigued,2021-04-13 1:46:52,positive,45,GIF,education
10763,12217,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,2020-07-03 22:34:24,neutral,20,GIF,education
10764,12218,bcd3702f-c27e-48ce-889b-63f765f498ef,adore,2021-06-02 21:51:59,positive,72,GIF,education
10765,12219,bcd3702f-c27e-48ce-889b-63f765f498ef,worried,2021-01-12 10:37:46,negative,12,GIF,education
10766,12220,bcd3702f-c27e-48ce-889b-63f765f498ef,like,2020-07-18 22:33:20,positive,50,GIF,education
10767,12221,bcd3702f-c27e-48ce-889b-63f765f498ef,intrigued,2020-12-26 18:38:48,positive,45,GIF,education
10768,12222,bcd3702f-c27e-48ce-889b-63f765f498ef,interested,2020-10-03 18:03:31,positive,30,GIF,education
10769,12223,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,2021-05-31 22:51:42,negative,5,GIF,education
10770,12224,bcd3702f-c27e-48ce-889b-63f765f498ef,scared,2020-06-24 23:57:37,negative,15,GIF,education
10771,12225,bcd3702f-c27e-48ce-889b-63f765f498ef,like,2021-05-05 0:07:09,positive,50,GIF,education
10772,12227,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,2021-02-24 4:15:34,negative,5,GIF,education
10773,12229,10baeb43-5bb2-49df-9644-f91a3c77725a,cherish,2020-12-24 22:24:22,positive,70,,
10774,12230,10baeb43-5bb2-49df-9644-f91a3c77725a,scared,2020-10-16 5:35:03,negative,15,,
10775,12231,10baeb43-5bb2-49df-9644-f91a3c77725a,like,2020-10-16 18:30:01,positive,50,,
10776,12232,10baeb43-5bb2-49df-9644-f91a3c77725a,intrigued,2020-12-25 13:41:37,positive,45,,
10777,12233,10baeb43-5bb2-49df-9644-f91a3c77725a,indifferent,2020-07-26 3:04:46,neutral,20,,
10778,12234,10baeb43-5bb2-49df-9644-f91a3c77725a,interested,2020-07-07 5:18:57,positive,30,,
10779,12235,10baeb43-5bb2-49df-9644-f91a3c77725a,love,2021-03-10 3:11:55,positive,65,,
10780,12236,10baeb43-5bb2-49df-9644-f91a3c77725a,like,2020-12-03 1:31:32,positive,50,,
10781,12237,10baeb43-5bb2-49df-9644-f91a3c77725a,like,2021-06-11 23:53:48,positive,50,,
10782,12239,10baeb43-5bb2-49df-9644-f91a3c77725a,want,2021-06-09 22:15:05,positive,70,,
10783,12240,10baeb43-5bb2-49df-9644-f91a3c77725a,love,2021-02-09 0:50:10,positive,65,,
10784,12241,10baeb43-5bb2-49df-9644-f91a3c77725a,like,2020-11-01 8:50:41,positive,50,,
10785,12242,10baeb43-5bb2-49df-9644-f91a3c77725a,like,2021-03-15 17:12:11,positive,50,,
10786,12244,f24f469f-53f1-4901-b6c5-18827ae0a103,scared,2021-01-23 4:01:30,negative,15,photo,culture
10787,12245,f24f469f-53f1-4901-b6c5-18827ae0a103,scared,2021-05-03 5:48:16,negative,15,photo,culture
10788,12246,f24f469f-53f1-4901-b6c5-18827ae0a103,intrigued,2020-10-16 17:06:38,positive,45,photo,culture
10789,12247,f24f469f-53f1-4901-b6c5-18827ae0a103,peeking,2020-10-28 14:51:20,neutral,35,photo,culture
10790,12248,f24f469f-53f1-4901-b6c5-18827ae0a103,indifferent,2020-08-31 2:06:23,neutral,20,photo,culture
10791,12249,f24f469f-53f1-4901-b6c5-18827ae0a103,want,2020-12-15 17:26:39,positive,70,photo,culture
10792,12250,f24f469f-53f1-4901-b6c5-18827ae0a103,hate,2020-11-23 10:47:02,negative,5,photo,culture
10793,12251,f24f469f-53f1-4901-b6c5-18827ae0a103,peeking,2021-03-26 15:42:24,neutral,35,photo,culture
10794,12252,f24f469f-53f1-4901-b6c5-18827ae0a103,worried,2021-04-01 11:24:10,negative,12,photo,culture
10795,12254,f24f469f-53f1-4901-b6c5-18827ae0a103,want,2021-03-03 23:53:15,positive,70,photo,culture
10796,12255,f24f469f-53f1-4901-b6c5-18827ae0a103,super love,2020-10-15 16:25:18,positive,75,photo,culture
10797,12256,f24f469f-53f1-4901-b6c5-18827ae0a103,worried,2021-05-25 20:08:44,negative,12,photo,culture
10798,12257,f24f469f-53f1-4901-b6c5-18827ae0a103,interested,2020-09-15 10:35:00,positive,30,photo,culture
10799,12258,f24f469f-53f1-4901-b6c5-18827ae0a103,intrigued,2020-08-07 9:10:21,positive,45,photo,culture
10800,12259,f24f469f-53f1-4901-b6c5-18827ae0a103,disgust,2021-01-30 14:03:01,negative,0,photo,culture
10801,12260,f24f469f-53f1-4901-b6c5-18827ae0a103,want,2021-04-01 0:14:01,positive,70,photo,culture
10802,12261,f24f469f-53f1-4901-b6c5-18827ae0a103,love,2021-03-31 0:00:18,positive,65,photo,culture
10803,12262,f24f469f-53f1-4901-b6c5-18827ae0a103,want,2020-07-20 19:05:07,positive,70,photo,culture
10804,12264,f24f469f-53f1-4901-b6c5-18827ae0a103,scared,2021-05-16 1:06:15,negative,15,photo,culture
10805,12265,f24f469f-53f1-4901-b6c5-18827ae0a103,want,2020-10-02 4:02:59,positive,70,photo,culture
10806,12266,f24f469f-53f1-4901-b6c5-18827ae0a103,want,2021-01-16 15:21:53,positive,70,photo,culture
10807,12267,f24f469f-53f1-4901-b6c5-18827ae0a103,dislike,2021-02-19 14:03:42,negative,10,photo,culture
10808,12268,f24f469f-53f1-4901-b6c5-18827ae0a103,interested,2020-11-25 4:23:21,positive,30,photo,culture
10809,12269,f24f469f-53f1-4901-b6c5-18827ae0a103,dislike,2020-07-01 22:18:37,negative,10,photo,culture
10810,12270,f24f469f-53f1-4901-b6c5-18827ae0a103,worried,2020-12-23 19:35:35,negative,12,photo,culture
10811,12271,f24f469f-53f1-4901-b6c5-18827ae0a103,interested,2021-05-05 1:40:41,positive,30,photo,culture
10812,12273,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,2021-04-02 10:02:04,positive,72,photo,technology
10813,12274,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,intrigued,2020-08-20 23:17:33,positive,45,photo,technology
10814,12275,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,like,2020-07-01 10:14:17,positive,50,photo,technology
10815,12276,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,2021-01-20 6:52:04,positive,72,photo,technology
10816,12277,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,cherish,2020-07-29 10:47:52,positive,70,photo,technology
10817,12278,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,super love,2020-07-01 14:00:41,positive,75,photo,technology
10818,12279,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,intrigued,2020-11-09 6:48:27,positive,45,photo,technology
10819,12280,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,love,2021-02-26 16:06:51,positive,65,photo,technology
10820,12281,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,like,2021-02-03 2:40:22,positive,50,photo,technology
10821,12283,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,2021-04-25 2:42:00,positive,72,photo,technology
10822,12284,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,heart,2021-02-07 8:18:13,positive,60,photo,technology
10823,12285,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,worried,2021-05-13 13:00:49,negative,12,photo,technology
10824,12286,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,2020-11-03 10:49:05,positive,72,photo,technology
10825,12287,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,hate,2021-01-31 18:19:52,negative,5,photo,technology
10826,12288,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,like,2021-03-08 13:40:07,positive,50,photo,technology
10827,12289,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,like,2021-05-11 14:01:32,positive,50,photo,technology
10828,12290,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,love,2020-09-15 18:26:15,positive,65,photo,technology
10829,12292,06a70268-f59a-44b4-8ccc-6c8e6625a491,super love,2021-05-01 4:49:29,positive,75,video,tennis
10830,12293,06a70268-f59a-44b4-8ccc-6c8e6625a491,adore,2020-12-24 11:11:01,positive,72,video,tennis
10831,12294,06a70268-f59a-44b4-8ccc-6c8e6625a491,want,2020-09-13 12:17:03,positive,70,video,tennis
10832,12295,06a70268-f59a-44b4-8ccc-6c8e6625a491,love,2020-10-29 21:47:00,positive,65,video,tennis
10833,12296,06a70268-f59a-44b4-8ccc-6c8e6625a491,interested,2020-08-02 19:44:00,positive,30,video,tennis
10834,12298,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,adore,2021-03-16 11:23:11,positive,72,audio,animals
10835,12299,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2021-02-10 9:32:35,positive,70,audio,animals
10836,12300,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,peeking,2020-09-13 2:13:05,neutral,35,audio,animals
10837,12301,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2021-02-26 17:09:44,positive,70,audio,animals
10838,12302,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,intrigued,2021-01-14 9:42:10,positive,45,audio,animals
10839,12303,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2020-12-12 9:47:17,positive,70,audio,animals
10840,12304,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,adore,2021-02-01 7:45:38,positive,72,audio,animals
10841,12305,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,love,2021-01-08 23:07:18,positive,65,audio,animals
10842,12306,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,heart,2020-12-20 16:25:07,positive,60,audio,animals
10843,12308,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,2021-03-30 9:43:24,neutral,20,audio,animals
10844,12309,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,worried,2020-06-29 8:55:36,negative,12,audio,animals
10845,12310,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,disgust,2021-05-20 0:48:21,negative,0,audio,animals
10846,12311,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2021-05-17 15:09:41,positive,70,audio,animals
10847,12312,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,scared,2021-02-15 19:10:32,negative,15,audio,animals
10848,12313,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,2020-06-29 8:40:09,neutral,20,audio,animals
10849,12314,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,2020-10-08 7:58:59,neutral,20,audio,animals
10850,12315,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2020-08-30 17:29:37,positive,70,audio,animals
10851,12316,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,disgust,2020-07-03 7:07:54,negative,0,audio,animals
10852,12318,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,2021-01-06 6:34:52,neutral,20,audio,animals
10853,12319,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2020-08-03 3:18:10,positive,70,audio,animals
10854,12320,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,love,2020-11-17 18:02:41,positive,65,audio,animals
10855,12321,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,2021-05-07 17:26:37,negative,5,audio,animals
10856,12322,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,cherish,2020-06-19 2:11:03,positive,70,audio,animals
10857,12323,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,dislike,2021-06-17 21:53:23,negative,10,audio,animals
10858,12324,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,super love,2021-06-11 1:12:22,positive,75,audio,animals
10859,12325,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,want,2021-03-24 15:45:22,positive,70,audio,animals
10860,12326,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,2020-09-14 1:49:34,negative,5,audio,animals
10861,12328,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,worried,2021-05-24 13:13:35,negative,12,audio,animals
10862,12329,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,intrigued,2021-03-29 1:47:20,positive,45,audio,animals
10863,12330,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,peeking,2020-11-25 0:03:04,neutral,35,audio,animals
10864,12331,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,cherish,2021-04-11 19:47:31,positive,70,audio,animals
10865,12332,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,interested,2020-06-27 9:47:42,positive,30,audio,animals
10866,12333,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,heart,2021-06-04 4:02:16,positive,60,audio,animals
